InicioPeriodo,FimPeriodo,codigoSegmento,Segmento,codigoModalidade,Modalidade,Posicao,InstituicaoFinanceira,cnpj8,TaxaJurosAoMes,TaxaJurosAoAno
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de outros bens - Prefixado,1,SINOSSERRA S/A - SCFI,22639377,0.2,2.42
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de outros bens - Prefixado,2,DEUTSCHE SPARKASSEN LEASING DO BRASIL BM S.A.,23511655,0.52,6.43
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de outros bens - Prefixado,3,BCO VOLVO BRASIL S.A.,58017179,1.15,14.76
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de outros bens - Prefixado,4,BANCO CNH INDUSTRIAL CAPITAL S.A,02992446,1.32,17.05
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de outros bens - Prefixado,5,BANCO TRATON BRASIL S.A.,52067630,1.46,19.01
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de outros bens - Prefixado,6,BCO CATERPILLAR S.A.,02658435,1.48,19.26
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de outros bens - Prefixado,7,BANCO SANY BRASIL S.A.,60935819,1.52,19.89
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de outros bens - Prefixado,8,BCO DE LAGE LANDEN BRASIL S.A.,05040481,1.57,20.56
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de outros bens - Prefixado,9,BCO DO EST. DO PA S.A.,04913711,1.61,21.13
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de outros bens - Prefixado,10,BCO ARBI S.A.,54403563,1.86,24.79
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de outros bens - Prefixado,11,STARA FINANCEIRA S.A. - CFI,17359351,1.9,25.41
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de outros bens - Prefixado,12,PORTOSEG S.A. CFI,04862600,2.0,26.83
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de outros bens - Prefixado,13,BCO BRADESCO S.A.,60746948,2.07,27.8
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de outros bens - Prefixado,14,BANCO SICOOB S.A.,02038232,2.09,28.21
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de outros bens - Prefixado,15,SANTANDER SCFI S.A.,07707650,2.14,28.94
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de outros bens - Prefixado,16,BCO DO ESTADO DO RS S.A.,92702067,2.25,30.56
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de outros bens - Prefixado,17,BCO BV S.A.,01858774,2.25,30.62
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de outros bens - Prefixado,18,SOLFÁCIL SCFI,48755901,2.28,31.06
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de outros bens - Prefixado,19,TODESCREDI S/A - CFI,09473806,2.39,32.76
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de outros bens - Prefixado,20,BCO BANESTES S.A.,28127603,2.52,34.76
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de outros bens - Prefixado,21,BARU SCFI S/A,42723848,2.53,34.9
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de outros bens - Prefixado,22,BECKER FINANCEIRA SA - CFI,20443996,2.66,37.01
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de outros bens - Prefixado,23,BCO BRADESCO FINANC. S.A.,07207996,2.75,38.52
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de outros bens - Prefixado,24,BCO SOFISA S.A.,60889128,3.04,43.28
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de outros bens - Prefixado,25,BCO DO BRASIL S.A.,00000000,3.23,46.36
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de outros bens - Prefixado,26,BCO RENDIMENTO S.A.,68900810,3.42,49.78
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de outros bens - Prefixado,27,HS FINANCEIRA,07512441,3.63,53.33
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de outros bens - Prefixado,28,LEBES FINANCEIRA S.A. - CFI,11271860,3.92,58.61
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de outros bens - Prefixado,29,CENTROCRED S.A. CFI,26225776,4.73,74.04
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de outros bens - Prefixado,30,KREDILIG S.A. - CFI,06040559,4.9,77.6
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de outros bens - Prefixado,31,GRAZZIOTIN FINANCEIRA S/A,06339468,5.4,88.05
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de outros bens - Prefixado,32,CREDIARE CFI S.A.,05676026,5.56,91.45
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de outros bens - Prefixado,33,VIA CERTA FINANCIADORA S.A. - CFI,05192316,6.2,105.87
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de outros bens - Prefixado,34,BANCO SEMEAR,00795423,6.22,106.17
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de outros bens - Prefixado,35,AGORACRED S/A SCFI,36321990,6.35,109.39
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de outros bens - Prefixado,36,NEGRESCO S.A. - CFI,04379829,6.49,112.76
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de outros bens - Prefixado,37,ZEMA CFI S/A,05351887,7.35,134.31
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de outros bens - Prefixado,38,MERCADO CRÉDITO SCFI S.A.,37679449,7.52,138.81
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de outros bens - Prefixado,39,MAGALUPAY SCFI S.A.,61021673,7.56,139.8
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de outros bens - Prefixado,40,BANCO INTER,00416968,7.72,144.03
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de outros bens - Prefixado,41,COBUCCIO S.A. SCFI,36947229,8.49,165.83
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de veículos - Prefixado,1,BCO MERCEDES-BENZ S.A.,60814191,0.39,4.83
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de veículos - Prefixado,2,BANCO CNH INDUSTRIAL CAPITAL S.A,02992446,0.71,8.88
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de veículos - Prefixado,3,BMW SA CFI,04452473,0.96,12.2
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de veículos - Prefixado,4,BCO RCI BRASIL S.A.,62307848,0.98,12.38
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de veículos - Prefixado,5,BCO STELLANTIS S.A.,62237425,1.01,12.8
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de veículos - Prefixado,6,CAIXA ECONOMICA FEDERAL,00360305,1.01,12.86
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de veículos - Prefixado,7,BCO DA AMAZONIA S.A.,04902979,1.13,14.48
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de veículos - Prefixado,8,BANCO HYUNDAI CAPITAL BRASIL,30172491,1.2,15.39
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de veículos - Prefixado,9,BCO DIGIMAIS S.A.,92874270,1.31,16.85
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de veículos - Prefixado,10,BCO GM S.A.,59274605,1.35,17.4
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de veículos - Prefixado,11,BANCO TRATON BRASIL S.A.,52067630,1.45,18.81
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de veículos - Prefixado,12,STELLANTIS FINANCIAMENTOS CFI,03502961,1.54,20.06
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de veículos - Prefixado,13,SCANIA BCO S.A.,11417016,1.54,20.13
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de veículos - Prefixado,14,BCO VOLVO BRASIL S.A.,58017179,1.54,20.19
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de veículos - Prefixado,15,SAFRA SCFI S.A.,45437547,1.68,22.16
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de veículos - Prefixado,16,BANCO INTER,00416968,1.7,22.42
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de veículos - Prefixado,17,BCO VOLKSWAGEN S.A,59109165,1.73,22.79
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de veículos - Prefixado,18,BCO BRADESCO S.A.,60746948,1.76,23.32
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de veículos - Prefixado,19,BCO TOYOTA DO BRASIL S.A.,03215790,1.76,23.33
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de veículos - Prefixado,20,BCO RODOBENS S.A.,33603457,1.77,23.4
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de veículos - Prefixado,21,BCO DO EST. DO PA S.A.,04913711,1.83,24.33
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de veículos - Prefixado,22,BCO DO BRASIL S.A.,00000000,1.85,24.57
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de veículos - Prefixado,23,SINOSSERRA S/A - SCFI,22639377,1.85,24.61
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de veículos - Prefixado,24,BRB - CFI S/A,33136888,1.9,25.34
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de veículos - Prefixado,25,PORTOSEG S.A. CFI,04862600,1.92,25.66
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de veículos - Prefixado,26,BCO C6 S.A.,31872495,1.95,26.04
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de veículos - Prefixado,27,SANTANDER SCFI S.A.,07707650,1.95,26.13
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de veículos - Prefixado,28,BCO BRADESCO FINANC. S.A.,07207996,1.95,26.15
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de veículos - Prefixado,29,BCO BRASILEIRO DE CRÉDITO S.A.,01852137,2.02,27.08
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de veículos - Prefixado,30,ITAÚ UNIBANCO HOLDING S.A.,60872504,2.07,27.88
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de veículos - Prefixado,31,BCO BANESTES S.A.,28127603,2.12,28.67
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de veículos - Prefixado,32,BCO VOTORANTIM S.A.,59588111,2.26,30.75
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de veículos - Prefixado,33,BCO HONDA S.A.,03634220,2.48,34.24
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de veículos - Prefixado,34,BCO YAMAHA MOTOR S.A.,10371492,2.57,35.6
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de veículos - Prefixado,35,AGORACRED S/A SCFI,36321990,2.83,39.84
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de veículos - Prefixado,36,BANCO PAN,59285411,2.9,40.9
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de veículos - Prefixado,37,FINAMAX S.A. CFI,00411939,3.07,43.75
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de veículos - Prefixado,38,BCO DAYCOVAL S.A,62232889,3.24,46.67
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Aquisição de veículos - Prefixado,39,OMNI SA CFI,92228410,3.36,48.7
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Prefixado,1,ZEMA CFI S/A,05351887,1.15,14.64
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Prefixado,2,BCO AGIBANK S.A.,10664513,2.64,36.72
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Prefixado,3,BCO BMG S.A.,61186680,2.65,36.85
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Prefixado,4,BCO MERCANTIL DO BRASIL S.A.,17184037,3.0,42.57
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Prefixado,5,BCO DAYCOVAL S.A,62232889,3.3,47.64
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Prefixado,6,BCO INDUSTRIAL DO BRASIL S.A.,31895683,3.5,51.1
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Prefixado,7,VIA CERTA FINANCIADORA S.A. - CFI,05192316,3.77,55.99
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Prefixado,8,BCO ARBI S.A.,54403563,4.4,67.67
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Prefixado,9,BANCO GENIAL,45246410,4.98,79.22
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Prefixado,10,BCO C6 S.A.,31872495,5.56,91.36
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Prefixado,11,BANCO BTG PACTUAL S.A.,30306294,5.78,96.36
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Prefixado,12,BANCO BARI S.A.,00556603,5.87,98.18
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Prefixado,13,HS FINANCEIRA,07512441,6.07,102.75
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Prefixado,14,KREDILIG S.A. - CFI,06040559,6.35,109.3
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Prefixado,15,BRB - BCO DE BRASILIA S.A.,00000208,6.37,109.79
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Prefixado,16,BCO DO ESTADO DO RS S.A.,92702067,6.45,111.73
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Prefixado,17,GOLCRED S/A - CFI,07631026,6.77,119.36
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Prefixado,18,SCFI EFÍ S.A.,37229413,6.82,120.74
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Prefixado,19,RP FINANCEIRA,44431743,6.96,124.31
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Prefixado,20,BCO DO NORDESTE DO BRASIL S.A.,07237373,7.37,134.62
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Prefixado,21,BCO XP S.A.,33264668,7.52,138.72
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Prefixado,22,BANCO SICOOB S.A.,02038232,7.64,141.86
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Prefixado,23,BCO RENDIMENTO S.A.,68900810,7.65,142.29
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Prefixado,24,PORTOSEG S.A. CFI,04862600,7.76,145.16
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Prefixado,25,BCO STELLANTIS S.A.,62237425,7.85,147.78
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Prefixado,26,CARUANA SCFI,09313766,8.01,152.03
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Prefixado,27,PICPAY BANK - BANCO MÚLTIPLO S.A,09516419,8.2,157.52
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Prefixado,28,BCO BRADESCO S.A.,60746948,8.44,164.52
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Prefixado,29,BCO DO BRASIL S.A.,00000000,8.59,168.68
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Prefixado,30,CAIXA ECONOMICA FEDERAL,00360305,8.66,170.88
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Prefixado,31,BANCO BRADESCARD,04184779,8.71,172.55
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Prefixado,32,BCO DO EST. DO PA S.A.,04913711,8.81,175.35
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Prefixado,33,BCO SAFRA S.A.,58160789,8.88,177.69
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Prefixado,34,NU FINANCEIRA S.A. CFI,30680829,8.98,180.6
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Prefixado,35,BANCO CNH INDUSTRIAL CAPITAL S.A,02992446,9.24,188.72
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Prefixado,36,BCO TRIANGULO S.A.,17351180,9.55,198.9
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Prefixado,37,ITAÚ UNIBANCO HOLDING S.A.,60872504,9.65,202.22
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Prefixado,38,BCO AFINZ S.A. - BM,04814563,9.68,202.91
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Prefixado,39,BCO SANTANDER (BRASIL) S.A.,90400888,9.76,205.71
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Prefixado,40,NEON FINANCEIRA - SCFI S.A.,11285104,9.78,206.28
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Prefixado,41,BCO BANESTES S.A.,28127603,9.93,211.39
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Prefixado,42,BCO BV S.A.,01858774,10.27,223.25
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Prefixado,43,BANCO INTER,00416968,10.3,224.1
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Prefixado,44,BCO CSF S.A.,08357240,10.52,232.12
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Prefixado,45,BCO SOFISA S.A.,60889128,10.71,238.95
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Prefixado,46,BANCO PAN,59285411,10.91,246.4
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Prefixado,47,DM SCFI,91669747,10.91,246.54
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Prefixado,48,FIN. ITAU CBD CFI,06881898,11.74,278.95
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Prefixado,49,BANCO INVESTCRED UNIBANCO S.A.,61182408,11.95,287.4
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Prefixado,50,GAZINCRED S.A. SCFI,11760553,12.05,291.66
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Prefixado,51,CREDIARE CFI S.A.,05676026,12.24,299.7
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Prefixado,52,LUIZACRED S.A. SCFI,02206577,12.27,301.22
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Prefixado,53,CALCRED S.A.,37122487,12.94,330.89
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Prefixado,54,BANCO DIGIO,27098060,13.02,334.14
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Prefixado,55,BCO CREFISA S.A.,61033106,13.66,364.88
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Prefixado,56,BCO SENFF S.A.,11970623,14.43,404.23
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Prefixado,57,PEFISA S.A. - C.F.I.,43180355,14.84,426.31
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Prefixado,58,MIDWAY S.A. - SCFI,09464032,15.03,436.76
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Prefixado,59,MERCADO CRÉDITO SCFI S.A.,37679449,15.53,465.4
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Prefixado,60,REALIZE SCFI S.A.,27351731,16.13,501.33
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Prefixado,61,BCO DO EST. DE SE S.A.,13009717,19.49,747.34
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Prefixado,1,ZEMA CFI S/A,05351887,0.34,4.13
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Prefixado,2,BCO INDUSTRIAL DO BRASIL S.A.,31895683,4.56,70.78
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Prefixado,3,BCO DAYCOVAL S.A,62232889,5.22,84.15
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Prefixado,4,BCO MERCANTIL DO BRASIL S.A.,17184037,5.48,89.77
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Prefixado,5,BCO AGIBANK S.A.,10664513,7.15,128.94
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Prefixado,6,BANCO GENIAL,45246410,8.83,176.16
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Prefixado,7,PORTOSEG S.A. CFI,04862600,9.01,181.68
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Prefixado,8,BCO STELLANTIS S.A.,62237425,9.07,183.5
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Prefixado,9,BCO DA AMAZONIA S.A.,04902979,9.58,199.66
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Prefixado,10,BCO XP S.A.,33264668,9.95,212.28
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Prefixado,11,BCO RENDIMENTO S.A.,68900810,9.99,213.34
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Prefixado,12,BANCO SICOOB S.A.,02038232,10.11,217.76
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Prefixado,13,BCO SAFRA S.A.,58160789,10.73,239.91
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Prefixado,14,RP FINANCEIRA,44431743,10.85,244.35
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Prefixado,15,BANCO BTG PACTUAL S.A.,30306294,11.11,254.09
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Prefixado,16,BANCO BARI S.A.,00556603,11.36,263.79
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Prefixado,17,ASA SCFI S.A.,48703388,11.99,289.11
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Prefixado,18,BCO DO NORDESTE DO BRASIL S.A.,07237373,12.03,290.96
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Prefixado,19,CAIXA ECONOMICA FEDERAL,00360305,12.03,290.96
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Prefixado,20,GAZINCRED S.A. SCFI,11760553,12.05,291.66
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Prefixado,21,BCO SOFISA S.A.,60889128,12.16,296.15
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Prefixado,22,CARUANA SCFI,09313766,12.18,297.38
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Prefixado,23,KREDILIG S.A. - CFI,06040559,12.51,311.36
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Prefixado,24,BCO DO BRASIL S.A.,00000000,12.79,323.76
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Prefixado,25,BCO BANESTES S.A.,28127603,12.95,331.16
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Prefixado,26,NU FINANCEIRA S.A. CFI,30680829,13.3,347.35
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Prefixado,27,BCO BRADESCO S.A.,60746948,13.48,356.01
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Prefixado,28,ITAÚ UNIBANCO HOLDING S.A.,60872504,14.47,406.26
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Prefixado,29,ASAAS CFI S.A,48786608,14.85,426.89
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Prefixado,30,HS FINANCEIRA,07512441,15.06,438.6
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Prefixado,31,SCFI EFÍ S.A.,37229413,15.09,440.32
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Prefixado,32,GOLCRED S/A - CFI,07631026,15.14,442.81
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Prefixado,33,BCO SANTANDER (BRASIL) S.A.,90400888,15.88,486.25
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Prefixado,34,BCO C6 S.A.,31872495,16.01,494.25
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Prefixado,35,FIN. ITAU CBD CFI,06881898,16.1,499.99
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Prefixado,36,BANCO INTER,00416968,16.13,501.35
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Prefixado,37,BANCO CNH INDUSTRIAL CAPITAL S.A,02992446,16.24,508.79
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Prefixado,38,BANCO INVESTCRED UNIBANCO S.A.,61182408,16.75,541.04
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Prefixado,39,BCO BMG S.A.,61186680,16.75,541.65
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Prefixado,40,CREDIARE CFI S.A.,05676026,16.84,547.25
2026-08-11,2026-08-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Prefixado,41,LUIZACRED S.A. SCFI,02206577,16.91,552.07
